Código Jurisdicción,Descripción Jurisdicción,Código Subjurisdicción,Descripción Subjurisdicción,Código Entidad,Descripción Entidad,Código Programa,Descripción Programa,Código Subprograma,Descripción Subprograma,Código Inciso,Descripción Inciso,Código Principal,Descripción Principal,Crédito 2019
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",22,"Revisión de Cuentas Nacionales",0,"Revisión de Cuentas Nacionales",3,"Servicios No Personales",4,"Servicios Técnicos y Profesionales", 15.452.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",23,"Revisión de Cuentas Nacionales",0,"Revisión de Cuentas Nacionales",3,"Servicios No Personales",4,"Servicios Técnicos y Profesionales", 11.087.142,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",25,"Control Parlamentario sobre el Funcionamiento del Sistema de Inteligencia",0,"Control Parlamentario sobre el Funcionamiento del Sistema de Inteligencia",3,"Servicios No Personales",4,"Servicios Técnicos y Profesionales", 31.940.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",26,"Protección de los Derechos del Interno Penitenciario",0,"Protección de los Derechos del Interno Penitenciario",1,"Gastos en Personal",1,"Personal Permanente", 288.376.385,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",26,"Protección de los Derechos del Interno Penitenciario",0,"Protección de los Derechos del Interno Penitenciario",1,"Gastos en Personal",2,"Personal Temporario", 56.025.322,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",26,"Protección de los Derechos del Interno Penitenciario",0,"Protección de los Derechos del Interno Penitenciario",1,"Gastos en Personal",3,"Servicios Extraordinarios", 1.821.761,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",26,"Protección de los Derechos del Interno Penitenciario",0,"Protección de los Derechos del Interno Penitenciario",1,"Gastos en Personal",5,"Asistencia Social al Personal", 36.644.111,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",26,"Protección de los Derechos del Interno Penitenciario",0,"Protección de los Derechos del Interno Penitenciario",1,"Gastos en Personal",7,"Gabinete de autoridades superiores", 2.455.421,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",26,"Protección de los Derechos del Interno Penitenciario",0,"Protección de los Derechos del Interno Penitenciario",2,"Bienes de Consumo",1,"Productos Alimenticios, Agropecuarios y Forestales", 499.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",26,"Protección de los Derechos del Interno Penitenciario",0,"Protección de los Derechos del Interno Penitenciario",2,"Bienes de Consumo",2,"Textiles y Vestuario", 260.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",26,"Protección de los Derechos del Interno Penitenciario",0,"Protección de los Derechos del Interno Penitenciario",2,"Bienes de Consumo",3,"Productos de Papel, Cartón e Impresos", 741.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",26,"Protección de los Derechos del Interno Penitenciario",0,"Protección de los Derechos del Interno Penitenciario",2,"Bienes de Consumo",4,"Productos de Cuero y Caucho", 440.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",26,"Protección de los Derechos del Interno Penitenciario",0,"Protección de los Derechos del Interno Penitenciario",2,"Bienes de Consumo",5,"Productos Químicos, Combustibles y Lubricantes", 880.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",26,"Protección de los Derechos del Interno Penitenciario",0,"Protección de los Derechos del Interno Penitenciario",2,"Bienes de Consumo",6,"Productos de Minerales No Metálicos", 1.020.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",26,"Protección de los Derechos del Interno Penitenciario",0,"Protección de los Derechos del Interno Penitenciario",2,"Bienes de Consumo",7,"Productos Metálicos", 744.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",26,"Protección de los Derechos del Interno Penitenciario",0,"Protección de los Derechos del Interno Penitenciario",2,"Bienes de Consumo",8,"Minerales", 120.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",26,"Protección de los Derechos del Interno Penitenciario",0,"Protección de los Derechos del Interno Penitenciario",2,"Bienes de Consumo",9,"Otros Bienes de Consumo", 3.579.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",26,"Protección de los Derechos del Interno Penitenciario",0,"Protección de los Derechos del Interno Penitenciario",3,"Servicios No Personales",1,"Servicios Básicos", 3.152.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",26,"Protección de los Derechos del Interno Penitenciario",0,"Protección de los Derechos del Interno Penitenciario",3,"Servicios No Personales",2,"Alquileres y Derechos", 1.780.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",26,"Protección de los Derechos del Interno Penitenciario",0,"Protección de los Derechos del Interno Penitenciario",3,"Servicios No Personales",3,"Mantenimiento, Reparación y Limpieza", 7.879.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",26,"Protección de los Derechos del Interno Penitenciario",0,"Protección de los Derechos del Interno Penitenciario",3,"Servicios No Personales",4,"Servicios Técnicos y Profesionales", 9.880.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",26,"Protección de los Derechos del Interno Penitenciario",0,"Protección de los Derechos del Interno Penitenciario",3,"Servicios No Personales",5,"Servicios Comerciales y Financieros", 2.160.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",26,"Protección de los Derechos del Interno Penitenciario",0,"Protección de los Derechos del Interno Penitenciario",3,"Servicios No Personales",6,"Publicidad y Propaganda", 600.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",26,"Protección de los Derechos del Interno Penitenciario",0,"Protección de los Derechos del Interno Penitenciario",3,"Servicios No Personales",7,"Pasajes y Viáticos", 4.800.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",26,"Protección de los Derechos del Interno Penitenciario",0,"Protección de los Derechos del Interno Penitenciario",3,"Servicios No Personales",8,"Impuestos, Derechos, Tasas y Juicios", 300.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",26,"Protección de los Derechos del Interno Penitenciario",0,"Protección de los Derechos del Interno Penitenciario",3,"Servicios No Personales",9,"Otros Servicios", 500.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",26,"Protección de los Derechos del Interno Penitenciario",0,"Protección de los Derechos del Interno Penitenciario",4,"Bienes de Uso",3,"Maquinaria y Equipo", 3.191.857,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",26,"Protección de los Derechos del Interno Penitenciario",0,"Protección de los Derechos del Interno Penitenciario",4,"Bienes de Uso",8,"Activos Intangibles", 2.008.143,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",26,"Protección de los Derechos del Interno Penitenciario",0,"Protección de los Derechos del Interno Penitenciario",5,"Transferencias",6,"Transferencias a Universidades Nacionales", 129.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",27,"Monitoreo e Implementación del Nuevo Código Procesal Penal de la Nación",0,"Monitoreo e Implementación del Nuevo Código Procesal Penal de la Nación",3,"Servicios No Personales",4,"Servicios Técnicos y Profesionales", 33.750.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",30,"Fortalecimiento Institucional",0,"Fortalecimiento Institucional",3,"Servicios No Personales",4,"Servicios Técnicos y Profesionales", 5.817.950,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",31,"Control Parlamentario de Seguimiento de Trámite Legislativo",0,"Control Parlamentario de Seguimiento de Trámite Legislativo",3,"Servicios No Personales",4,"Servicios Técnicos y Profesionales", 9.045.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",32,"Control Parlamentario de los Fondos de la Seguridad Social",0,"Control Parlamentario de los Fondos de la Seguridad Social",3,"Servicios No Personales",4,"Servicios Técnicos y Profesionales", 22.330.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",33,"Promoción y Seguimiento de la Comunicación Audiovisual",0,"Promoción y Seguimiento de la Comunicación Audiovisual",3,"Servicios No Personales",4,"Servicios Técnicos y Profesionales", 10.800.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",36,"Defensa del Público de Servicios de Comunicación Audiovisual",0,"Defensa del Público de Servicios de Comunicación Audiovisual",1,"Gastos en Personal",1,"Personal Permanente", 138.328.416,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",36,"Defensa del Público de Servicios de Comunicación Audiovisual",0,"Defensa del Público de Servicios de Comunicación Audiovisual",2,"Bienes de Consumo",1,"Productos Alimenticios, Agropecuarios y Forestales", 677.010,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",36,"Defensa del Público de Servicios de Comunicación Audiovisual",0,"Defensa del Público de Servicios de Comunicación Audiovisual",2,"Bienes de Consumo",2,"Textiles y Vestuario", 191.370,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",36,"Defensa del Público de Servicios de Comunicación Audiovisual",0,"Defensa del Público de Servicios de Comunicación Audiovisual",2,"Bienes de Consumo",3,"Productos de Papel, Cartón e Impresos", 3.282.430,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",36,"Defensa del Público de Servicios de Comunicación Audiovisual",0,"Defensa del Público de Servicios de Comunicación Audiovisual",2,"Bienes de Consumo",5,"Productos Químicos, Combustibles y Lubricantes", 311.600,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",36,"Defensa del Público de Servicios de Comunicación Audiovisual",0,"Defensa del Público de Servicios de Comunicación Audiovisual",2,"Bienes de Consumo",6,"Productos de Minerales No Metálicos", 8.210,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",36,"Defensa del Público de Servicios de Comunicación Audiovisual",0,"Defensa del Público de Servicios de Comunicación Audiovisual",2,"Bienes de Consumo",7,"Productos Metálicos", 7.220,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",36,"Defensa del Público de Servicios de Comunicación Audiovisual",0,"Defensa del Público de Servicios de Comunicación Audiovisual",2,"Bienes de Consumo",9,"Otros Bienes de Consumo", 638.160,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",36,"Defensa del Público de Servicios de Comunicación Audiovisual",0,"Defensa del Público de Servicios de Comunicación Audiovisual",3,"Servicios No Personales",1,"Servicios Básicos", 1.326.300,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",36,"Defensa del Público de Servicios de Comunicación Audiovisual",0,"Defensa del Público de Servicios de Comunicación Audiovisual",3,"Servicios No Personales",2,"Alquileres y Derechos", 3.495.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",36,"Defensa del Público de Servicios de Comunicación Audiovisual",0,"Defensa del Público de Servicios de Comunicación Audiovisual",3,"Servicios No Personales",3,"Mantenimiento, Reparación y Limpieza", 4.151.500,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",36,"Defensa del Público de Servicios de Comunicación Audiovisual",0,"Defensa del Público de Servicios de Comunicación Audiovisual",3,"Servicios No Personales",4,"Servicios Técnicos y Profesionales", 4.338.400,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",36,"Defensa del Público de Servicios de Comunicación Audiovisual",0,"Defensa del Público de Servicios de Comunicación Audiovisual",3,"Servicios No Personales",5,"Servicios Comerciales y Financieros", 3.074.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",36,"Defensa del Público de Servicios de Comunicación Audiovisual",0,"Defensa del Público de Servicios de Comunicación Audiovisual",3,"Servicios No Personales",6,"Publicidad y Propaganda", 200.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",36,"Defensa del Público de Servicios de Comunicación Audiovisual",0,"Defensa del Público de Servicios de Comunicación Audiovisual",3,"Servicios No Personales",7,"Pasajes y Viáticos", 2.890.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",36,"Defensa del Público de Servicios de Comunicación Audiovisual",0,"Defensa del Público de Servicios de Comunicación Audiovisual",3,"Servicios No Personales",8,"Impuestos, Derechos, Tasas y Juicios", 104.800,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",36,"Defensa del Público de Servicios de Comunicación Audiovisual",0,"Defensa del Público de Servicios de Comunicación Audiovisual",3,"Servicios No Personales",9,"Otros Servicios", 3.025.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",36,"Defensa del Público de Servicios de Comunicación Audiovisual",0,"Defensa del Público de Servicios de Comunicación Audiovisual",4,"Bienes de Uso",3,"Maquinaria y Equipo", 3.500.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",36,"Defensa del Público de Servicios de Comunicación Audiovisual",0,"Defensa del Público de Servicios de Comunicación Audiovisual",5,"Transferencias",1,"Transf. al Sector Privado para Financiar Gastos Corrientes", 630.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",40,"Seguimiento y Control del Ministerio Público de la Nación (Ley N° 24.946,27.148 y 27.149)",0,"Seguimiento y Control del Ministerio Público de la Nación (Ley N° 24.946,27.148 y 27.149)",3,"Servicios No Personales",4,"Servicios Técnicos y Profesionales", 7.273.165,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",41,"Control Parlamentario de los Derechos de las Niñas, Niños y Adolescentes",0,"Control Parlamentario de los Derechos de las Niñas, Niños y Adolescentes",3,"Servicios No Personales",4,"Servicios Técnicos y Profesionales", 2.771.786,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",42,"Apoyo al Congreso Nacional en Materia Fiscal",0,"Apoyo al Congreso Nacional en Materia Fiscal",1,"Gastos en Personal",1,"Personal Permanente", 20.063.214,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",42,"Apoyo al Congreso Nacional en Materia Fiscal",0,"Apoyo al Congreso Nacional en Materia Fiscal",2,"Bienes de Consumo",1,"Productos Alimenticios, Agropecuarios y Forestales", 40.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",42,"Apoyo al Congreso Nacional en Materia Fiscal",0,"Apoyo al Congreso Nacional en Materia Fiscal",2,"Bienes de Consumo",3,"Productos de Papel, Cartón e Impresos", 1.652.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",42,"Apoyo al Congreso Nacional en Materia Fiscal",0,"Apoyo al Congreso Nacional en Materia Fiscal",2,"Bienes de Consumo",9,"Otros Bienes de Consumo", 299.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",42,"Apoyo al Congreso Nacional en Materia Fiscal",0,"Apoyo al Congreso Nacional en Materia Fiscal",3,"Servicios No Personales",2,"Alquileres y Derechos", 1.080.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",42,"Apoyo al Congreso Nacional en Materia Fiscal",0,"Apoyo al Congreso Nacional en Materia Fiscal",3,"Servicios No Personales",3,"Mantenimiento, Reparación y Limpieza", 2.640.000,0 
1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",42,"Apoyo al Congreso Nacional en Materia Fiscal",0,"Apoyo al Congreso Nacional en Materia Fiscal",3,"Servicios No Personales",4,"Servicios Técnicos y Profesionales", 17.400.000,0 
